období,obvod,typ dat,kategorie,přestupek,počet,částka
2024-04-01,OŘ13,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-04-01,OŘ13,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-04-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,18,
2024-04-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,138,
2024-04-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-04-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-04-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,0,
2024-04-01,OŘ13,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,39,
2024-04-01,OŘ13,Počet uložených pokut,Veřejný pořádek a zeleň,,5,
2024-04-01,OŘ13,Počet uložených pokut,Doprava,,84,
2024-04-01,OŘ13,Počet uložených pokut,Ostatní přestupky,,11,
2024-04-01,OŘ13,Počet uložených pokut,BP v hotovosti,,80,
2024-04-01,OŘ13,Počet uložených pokut,BP na místě nezaplacené,,20,
2024-04-01,OŘ13,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,
2024-04-01,OŘ13,Uložené pokuty v Kč,Doprava,,,
2024-04-01,OŘ13,Uložené pokuty v Kč,Ostatní přestupky,,,
2024-04-01,OŘ13,Uložené pokuty v Kč,BP v hotovosti,,,
2024-04-01,OŘ13,Uložené pokuty v Kč,BP na místě nezaplacené,,,
2024-04-01,OŘ13,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,21,
2024-04-01,OŘ13,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,611,
2024-04-01,OŘ13,Další formy řešení přestupků,Vydané VOPP,,344,
2024-04-01,OŘ13,Další formy řešení přestupků,Vyrozumění OPSP,,,
2024-04-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,22,
2024-04-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,2,
2024-04-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,12,
2024-04-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,49,
2024-04-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,130,
2024-04-01,OŘ14,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,3,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz vjezdu,425,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz zastavení,,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz stání,112,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,pěší zóna,0,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,stání na chodníku,322,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,124,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,stání v křižovatce,150,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,33,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,jízda na červenou,3,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,přestupky chodců,6,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,přestupky cyklistů,23,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,1,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-04-01,OŘ14,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-04-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,32,
2024-04-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,124,
2024-04-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-04-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-04-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,0,
2024-04-01,OŘ14,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,34,
2024-04-01,OŘ14,Počet uložených pokut,Veřejný pořádek a zeleň,,43,
2024-04-01,OŘ14,Počet uložených pokut,Doprava,,391,
2024-04-01,OŘ14,Počet uložených pokut,Ostatní přestupky,,60,
2024-04-01,OŘ14,Počet uložených pokut,BP v hotovosti,,385,
2024-04-01,OŘ14,Počet uložených pokut,BP na místě nezaplacené,,109,
2024-04-01,OŘ14,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,
2024-04-01,OŘ14,Uložené pokuty v Kč,Doprava,,,
2024-04-01,OŘ14,Uložené pokuty v Kč,Ostatní přestupky,,,
2024-04-01,OŘ14,Uložené pokuty v Kč,BP v hotovosti,,,
2024-04-01,OŘ14,Uložené pokuty v Kč,BP na místě nezaplacené,,,
2024-04-01,OŘ14,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,10,
2024-04-01,OŘ14,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,159,
2024-04-01,OŘ14,Další formy řešení přestupků,Vydané VOPP,,340,
2024-04-01,OŘ14,Další formy řešení přestupků,Vyrozumění OPSP,,,
2024-04-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,18,
2024-04-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,1,
2024-04-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,17,
2024-04-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,20,
2024-04-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,26,
2024-04-01,OŘ15,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,zákaz vjezdu,222,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,zákaz zastavení,383,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,zákaz stání,317,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,pěší zóna,1,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,stání na chodníku,65,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,22,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,stání v křižovatce,81,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,2,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,jízda na červenou,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,přestupky chodců,4,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,přestupky cyklistů,14,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,8,
2024-04-01,OŘ15,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,7,
2024-04-01,OŘ15,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,0,
2024-04-01,OŘ15,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,64,
2024-04-01,OŘ15,Počet uložených pokut,Veřejný pořádek a zeleň,,104,
2024-04-01,OŘ15,Počet uložených pokut,Doprava,,91,
2024-04-01,OŘ15,Počet uložených pokut,Ostatní přestupky,,9,
2024-04-01,OŘ15,Počet uložených pokut,BP v hotovosti,,180,
2024-04-01,OŘ15,Počet uložených pokut,BP na místě nezaplacené,,24,
2024-04-01,OŘ15,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,
2024-04-01,OŘ15,Uložené pokuty v Kč,Doprava,,,
2024-04-01,OŘ15,Uložené pokuty v Kč,Ostatní přestupky,,,
2024-04-01,OŘ15,Uložené pokuty v Kč,BP v hotovosti,,,
2024-04-01,OŘ15,Uložené pokuty v Kč,BP na místě nezaplacené,,,
2024-04-01,OŘ15,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,6,
2024-04-01,OŘ15,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,123,
2024-04-01,OŘ15,Další formy řešení přestupků,Vydané VOPP,,155,
2024-04-01,OŘ15,Další formy řešení přestupků,Vyrozumění OPSP,,,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení nočního klidu,4,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Veřejný pořádek a zeleň,vzbuzování veřejného pohoršení,4,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Veřejný pořádek a zeleň,znečištění veřejného prostranství,204,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Veřejný pořádek a zeleň,neoprávněný zábor nebo poškozování veřejného prostranství,0,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Veřejný pořádek a zeleň,porušení OZV: požívání alkoh. nápojů na veř. prostranstvích,201,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Veřejný pořádek a zeleň,žebrání v rozporu s vyhláškou,125,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,zákaz vjezdu,522,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,zákaz zastavení,317,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,zákaz stání,13,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,pěší zóna,37,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,stání na chodníku,15,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,modrá zóna,0,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,zelená a oranžová zóna,0,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,fialová zóna,0,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,zákaz vjezdu os. přepravníků,0,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,stání na přechodu pro chodce,111,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,stání v křižovatce,15,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,stání ve druhé řadě,1,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,jízda na červenou,2,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,přestupky chodců,24,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,přestupky cyklistů,2,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,překročení rychlosti o méně než 20 km/h,0,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,překročení rychlosti o 20 až 39 km/h,0,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Doprava,překročení rychlosti o 40 km/h a více,0,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Ostatní přestupky,proti majetku,1,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Ostatní přestupky,Tabákový zákon,151,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Ostatní přestupky,Psi neoznačení čipem,0,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Ostatní přestupky,Tržní řád,0,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Ostatní přestupky,Přestupky řidičů TAXI,269,
2024-04-01,Hlídkový útvar,Počty zjištěných přestupků,Ostatní přestupky,Přestupky parkoviště invalidů,46,
2024-04-01,Hlídkový útvar,Počet uložených pokut,Veřejný pořádek a zeleň,,17,
2024-04-01,Hlídkový útvar,Počet uložených pokut,Doprava,,875,
2024-04-01,Hlídkový útvar,Počet uložených pokut,Ostatní přestupky,,172,
2024-04-01,Hlídkový útvar,Počet uložených pokut,BP v hotovosti,,,
2024-04-01,Hlídkový útvar,Počet uložených pokut,BP na místě nezaplacené,,39,
2024-04-01,Hlídkový útvar,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,
2024-04-01,Hlídkový útvar,Uložené pokuty v Kč,Doprava,,,
2024-04-01,Hlídkový útvar,Uložené pokuty v Kč,Ostatní přestupky,,,
2024-04-01,Hlídkový útvar,Uložené pokuty v Kč,BP v hotovosti,,,
2024-04-01,Hlídkový útvar,Uložené pokuty v Kč,BP na místě nezaplacené,,,
2024-04-01,Hlídkový útvar,Další formy řešení přestupků,Oznámení přestupku,Z toho VP a zeleň,0,
2024-04-01,Hlídkový útvar,Další formy řešení přestupků,Domluva,Z toho VP a zeleň,542,
2024-04-01,Hlídkový útvar,Další formy řešení přestupků,Vydané VOPP,,55,
2024-04-01,Hlídkový útvar,Další formy řešení přestupků,Vyrozumění OPSP,,293,
2024-01-01,OŘ1,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,119570
2024-01-01,OŘ1,Uložené pokuty v Kč,Doprava,,,1019000
2024-01-01,OŘ1,Uložené pokuty v Kč,Ostatní přestupky,,,39200
2024-01-01,OŘ1,Uložené pokuty v Kč,BP v hotovosti,,,885070
2024-01-01,OŘ1,Uložené pokuty v Kč,BP na místě nezaplacené,,,292700
2024-01-01,OŘ2,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,26200
2024-01-01,OŘ2,Uložené pokuty v Kč,Doprava,,,317120
2024-01-01,OŘ2,Uložené pokuty v Kč,Ostatní přestupky,,,6000
2024-01-01,OŘ2,Uložené pokuty v Kč,BP v hotovosti,,,249900
2024-01-01,OŘ2,Uložené pokuty v Kč,BP na místě nezaplacené,,,99420
2024-01-01,OŘ3,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,31200
2024-01-01,OŘ3,Uložené pokuty v Kč,Doprava,,,105900
2024-01-01,OŘ3,Uložené pokuty v Kč,Ostatní přestupky,,,24000
2024-01-01,OŘ3,Uložené pokuty v Kč,BP v hotovosti,,,107300
2024-01-01,OŘ3,Uložené pokuty v Kč,BP na místě nezaplacené,,,53800
2024-01-01,OŘ4,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,17300
2024-01-01,OŘ4,Uložené pokuty v Kč,Doprava,,,248500
2024-01-01,OŘ4,Uložené pokuty v Kč,Ostatní přestupky,,,34700
2024-01-01,OŘ4,Uložené pokuty v Kč,BP v hotovosti,,,180000
2024-01-01,OŘ4,Uložené pokuty v Kč,BP na místě nezaplacené,,,120500
2024-01-01,OŘ5,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,18500
2024-01-01,OŘ5,Uložené pokuty v Kč,Doprava,,,202000
2024-01-01,OŘ5,Uložené pokuty v Kč,Ostatní přestupky,,,88100
2024-01-01,OŘ5,Uložené pokuty v Kč,BP v hotovosti,,,149700
2024-01-01,OŘ5,Uložené pokuty v Kč,BP na místě nezaplacené,,,158900
2024-01-01,OŘ6,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,5500
2024-01-01,OŘ6,Uložené pokuty v Kč,Doprava,,,195900
2024-01-01,OŘ6,Uložené pokuty v Kč,Ostatní přestupky,,,9500
2024-01-01,OŘ6,Uložené pokuty v Kč,BP v hotovosti,,,108400
2024-01-01,OŘ6,Uložené pokuty v Kč,BP na místě nezaplacené,,,102500
2024-01-01,OŘ7,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,8600
2024-01-01,OŘ7,Uložené pokuty v Kč,Doprava,,,203000
2024-01-01,OŘ7,Uložené pokuty v Kč,Ostatní přestupky,,,3800
2024-01-01,OŘ7,Uložené pokuty v Kč,BP v hotovosti,,,148000
2024-01-01,OŘ7,Uložené pokuty v Kč,BP na místě nezaplacené,,,67400
2024-01-01,OŘ8,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,24600
2024-01-01,OŘ8,Uložené pokuty v Kč,Doprava,,,114800
2024-01-01,OŘ8,Uložené pokuty v Kč,Ostatní přestupky,,,53100
2024-01-01,OŘ8,Uložené pokuty v Kč,BP v hotovosti,,,91000
2024-01-01,OŘ8,Uložené pokuty v Kč,BP na místě nezaplacené,,,101500
2024-01-01,OŘ9,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,5600
2024-01-01,OŘ9,Uložené pokuty v Kč,Doprava,,,75300
2024-01-01,OŘ9,Uložené pokuty v Kč,Ostatní přestupky,,,30900
2024-01-01,OŘ9,Uložené pokuty v Kč,BP v hotovosti,,,77800
2024-01-01,OŘ9,Uložené pokuty v Kč,BP na místě nezaplacené,,,34000
2024-01-01,OŘ10,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,5400
2024-01-01,OŘ10,Uložené pokuty v Kč,Doprava,,,81900
2024-01-01,OŘ10,Uložené pokuty v Kč,Ostatní přestupky,,,0
2024-01-01,OŘ10,Uložené pokuty v Kč,BP v hotovosti,,,76700
2024-01-01,OŘ10,Uložené pokuty v Kč,BP na místě nezaplacené,,,10600
2024-01-01,OŘ11,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,4400
2024-01-01,OŘ11,Uložené pokuty v Kč,Doprava,,,44500
2024-01-01,OŘ11,Uložené pokuty v Kč,Ostatní přestupky,,,20300
2024-01-01,OŘ11,Uložené pokuty v Kč,BP v hotovosti,,,45400
2024-01-01,OŘ11,Uložené pokuty v Kč,BP na místě nezaplacené,,,23800
2024-01-01,OŘ12,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,20800
2024-01-01,OŘ12,Uložené pokuty v Kč,Doprava,,,239600
2024-01-01,OŘ12,Uložené pokuty v Kč,Ostatní přestupky,,,15700
2024-01-01,OŘ12,Uložené pokuty v Kč,BP v hotovosti,,,162100
2024-01-01,OŘ12,Uložené pokuty v Kč,BP na místě nezaplacené,,,114000
2024-01-01,OŘ13,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,5600
2024-01-01,OŘ13,Uložené pokuty v Kč,Doprava,,,24900
2024-01-01,OŘ13,Uložené pokuty v Kč,Ostatní přestupky,,,7900
2024-01-01,OŘ13,Uložené pokuty v Kč,BP v hotovosti,,,30000
2024-01-01,OŘ13,Uložené pokuty v Kč,BP na místě nezaplacené,,,8400
2024-01-01,OŘ14,Uložené pokuty v Kč,Veřejný pořádek a zeleň,,,16000
2024-01-01,OŘ14,Uložené pokuty v Kč,Doprava,,,170300
2024-01-01,OŘ14,Uložené pokuty v Kč,Ostatní přestupky,,,82100
2024-01-01,OŘ14,Uložené pokuty v Kč,BP v hotovosti,,,158200
2024-01-01,OŘ14,Uložené pokuty v Kč,BP na místě nezaplacené,,,110200
